,0,1,2,3,4,5,6,7,8,9
2420,0.005105972,0.005804062,0.009304047,0.01053619,0.009202957,0.009408951,0.009307861,0.009971619,0.00989151,0.009231567
2440,0.005634308,0.006328583,0.01036644,0.01074028,0.01052284,0.01013756,0.009857178,0.009654999,0.01006508,0.009662628
2460,0.005495071,0.006210327,0.01027107,0.0107193,0.01058197,0.00983429,0.01082039,0.01016045,0.01006317,0.01025391
2480,0.005699158,0.006223679,0.009889603,0.01045799,0.01002121,0.0101738,0.009790421,0.009553909,0.01050568,0.009819031
2500,0.006509781,0.006011963,0.01026535,0.01060867,0.009990692,0.01020241,0.01044083,0.01022339,0.009714127,0.009889603
2520,0.006347656,0.005834579,0.007726669,0.009943008,0.01088524,0.01005745,0.01044655,0.01062012,0.01002502,0.009342194
2540,0.005254745,0.006099701,0.009414673,0.01005745,0.009435654,0.009990692,0.01016426,0.01068306,0.009807587,0.009710312
2560,0.005775452,0.005628586,0.01045036,0.009763718,0.01061249,0.01010513,0.01050568,0.01034355,0.0102005,0.01028824
2580,0.00620842,0.005786896,0.009649277,0.01062202,0.009607315,0.01029968,0.01010513,0.009420395,0.0100193,0.009981155
2600,0.005931854,0.006681442,0.01068497,0.01075554,0.01029015,0.01026154,0.01025009,0.0100441,0.01045227,0.009809494
2620,0.006383896,0.006645203,0.01034737,0.009807587,0.01028252,0.01066399,0.0101738,0.01007271,0.01026154,0.01040649
2640,0.007450104,0.006404877,0.009944916,0.01076317,0.01010132,0.007152557,0.01034355,0.01061249,0.01017952,0.01023674
2660,0.006189346,0.006313324,0.01072693,0.0108223,0.01056099,0.01105881,0.01072311,0.01050568,0.009803772,0.01045799
2680,0.00674057,0.006221771,0.01016998,0.01008034,0.01076126,0.01062775,0.01062202,0.01054192,0.01053429,0.01006889
2700,0.006427765,0.005664825,0.01063728,0.01029968,0.01057053,0.01013756,0.009687424,0.009992599,0.01055336,0.01044273
2720,0.006408691,0.006767273,0.01169586,0.01044273,0.01072311,0.01055145,0.009759903,0.01058006,0.009752274,0.01045418
2740,0.005718231,0.006664276,0.0102787,0.01049042,0.01026726,0.01050758,0.009943008,0.01044083,0.009963989,0.01029205
2760,0.006402969,0.006914139,0.01079559,0.01126862,0.01127815,0.01102257,0.01085281,0.009992599,0.01043701,0.01023483
2780,0.006816864,0.006097794,0.009975433,0.01086235,0.01085091,0.01076698,0.01099777,0.01072693,0.0107708,0.01040077
2800,0.006401062,0.00561142,0.01070595,0.01134491,0.009813309,0.01084518,0.01235199,0.01074028,0.009813309,0.01214027
2820,0.007030487,0.007091522,0.0104084,0.01073074,0.0103054,0.009954453,0.0105381,0.01025581,0.01083755,0.01069641
2840,0.006990433,0.007455826,0.01023102,0.01104927,0.01124954,0.01062775,0.01067924,0.01174164,0.0100174,0.01011658
2860,0.006164551,0.006673813,0.01098251,0.01027679,0.009988785,0.01099968,0.01077843,0.01103401,0.0116806,0.01022911
2880,0.005741119,0.006942749,0.010849,0.01080704,0.01091003,0.01114273,0.01033783,0.01021004,0.0102005,0.01107216
2900,0.007095337,0.006532669,0.01058769,0.01036072,0.01190758,0.01009369,0.01108742,0.01091003,0.01062393,0.0107975
2920,0.006662369,0.006759644,0.04831886,0.01028252,0.01050186,0.01004601,0.01093674,0.01081848,0.01068687,0.01110077
2940,0.007255554,0.006978989,0.04899025,0.01074982,0.01029015,0.01078224,0.01061249,0.01112175,0.01095963,0.01085281
2960,0.006916046,0.005727768,0.04164886,0.01101303,0.01128197,0.01007462,0.01091385,0.01068878,0.0116806,0.01117897
2980,0.006843567,0.007017136,0.04760361,0.01100349,0.01089668,0.010849,0.01059723,0.01145363,0.01148033,0.01154518
3000,0.006425858,0.006826401,0.01028252,0.01089287,0.01175499,0.01080704,0.01107597,0.01093292,0.01097679,0.01034927
3020,0.007007599,0.00645256,0.01049614,0.01069641,0.01124191,0.01127434,0.01073837,0.01143074,0.01129723,0.01031113
3040,0.006053925,0.0069561,0.01099586,0.01136398,0.01169014,0.01135445,0.01098633,0.01126289,0.007736206,0.008728027
3060,0.007051468,0.007177353,0.01058006,0.01058006,0.01150894,0.01124954,0.01082802,0.01035118,0.01163673,0.01124763
3080,0.007968903,0.007389069,0.01127625,0.01115417,0.01060104,0.01099205,0.01094055,0.009960175,0.01242447,0.01079941
3100,0.007226944,0.007408142,0.01189041,0.01058388,0.01059723,0.01106834,0.01108932,0.01181793,0.01188087,0.01169395
3120,0.007455826,0.007404327,0.01119804,0.01183891,0.01224899,0.01116562,0.01175308,0.0111599,0.01119995,0.0122261
3140,0.007638931,0.007392883,0.01150322,0.01109886,0.01099014,0.0109787,0.01146317,0.01118469,0.01135063,0.01148033
3160,0.007360458,0.007003784,0.01044655,0.01177597,0.01127243,0.01125717,0.01123047,0.01140976,0.01059723,0.01053047
3180,0.007211685,0.007541656,0.04878616,0.01133919,0.01146126,0.01151848,0.01141357,0.01115227,0.01117134,0.01145363
3200,0.007377625,0.007556915,0.01103973,0.01210403,0.01095581,0.01190186,0.01140213,0.01152039,0.01143646,0.01189804
3220,0.01006699,0.008918762,0.04587936,0.01250076,0.008609772,0.01313782,0.01195145,0.01166153,0.01210785,0.01259995
3240,0.008460999,0.008808136,0.01271439,0.01246262,0.01301193,0.0126915,0.01305771,0.01288605,0.01221085,0.01273346
3260,0.008575439,0.007991791,0.0126915,0.01285553,0.01246643,0.01266098,0.01226044,0.01277161,0.01277161,0.01282501
3280,0.008609772,0.008289337,0.03979492,0.01293945,0.01228714,0.01245117,0.01218796,0.01349258,0.01255798,0.01241684
3300,0.009044647,0.008144379,0.0345459,0.0123558,0.01304626,0.01216125,0.01268005,0.01266098,0.01274109,0.01305008
3320,0.01002884,0.008235931,0.03738022,0.01207733,0.01357651,0.01287842,0.01338577,0.01320267,0.01243973,0.01301956
3340,0.008289337,0.00837326,0.03989792,0.01312637,0.0131073,0.0130806,0.01298523,0.01293564,0.01267624,0.01306915
3360,0.008777618,0.008945465,0.0125351,0.01360321,0.01299667,0.01401901,0.01257706,0.01314163,0.01410675,0.01322937
3380,0.009681702,0.008987427,0.03964996,0.01234818,0.01279068,0.0123024,0.01241684,0.01237106,0.01272964,0.01272202
3400,0.008266449,0.008857727,0.03793716,0.01356888,0.01269913,0.01265335,0.01292801,0.01334763,0.01342773,0.01266479
3420,0.008640289,0.008052826,0.04529953,0.01256943,0.01340485,0.01258087,0.01322174,0.01298904,0.01274109,0.01409149
3440,0.008853912,0.008701324,0.04891205,0.01301575,0.01330948,0.01366043,0.01211548,0.01305389,0.01297379,0.01319122
3460,0.008983612,0.007862091,0.0404892,0.009140015,0.01231003,0.01216125,0.01340485,0.01275635,0.01244736,0.01363754
3480,0.00869751,0.00851059,0.04715347,0.01278687,0.01251984,0.0137291,0.01394653,0.01375961,0.01447678,0.01353073
3500,0.008872986,0.009151459,0.04053879,0.01305008,0.0128212,0.01282883,0.01339722,0.01334763,0.01364517,0.01325607
3520,0.01021194,0.009380341,0.04517365,0.01330185,0.01262283,0.01313019,0.01332092,0.013134,0.01337814,0.01377869
3540,0.009506226,0.009155273,0.04092407,0.01379776,0.01335907,0.01278687,0.01288986,0.01385117,0.01329041,0.01258469
3560,0.01009369,0.009544373,0.03606796,0.01404572,0.01239395,0.01389313,0.01301193,0.01343155,0.01264191,0.01420975
3580,0.009166718,0.009502411,0.04248428,0.01471329,0.01392746,0.0137558,0.01328278,0.01301575,0.01357651,0.01311111
3600,0.00938797,0.008781433,0.03474426,0.01263046,0.01272964,0.01351929,0.01372147,0.01388168,0.01371765,0.01355743
3620,0.01000595,0.008468628,0.03592682,0.01311493,0.01343536,0.0135231,0.01368332,0.01347733,0.01266861,0.01382446
3640,0.00963974,0.009235382,0.03500366,0.01379776,0.01029968,0.01080322,0.0129776,0.01382065,0.0131073,0.01428986
3660,0.01043701,0.00983429,0.04310226,0.01332092,0.01394272,0.01473618,0.0132103,0.01345444,0.01270294,0.01343155
3680,0.009311676,0.009170532,0.039711,0.01383972,0.01348877,0.0136795,0.0139389,0.01315689,0.01332092,0.01413345
3700,0.009460449,0.008384705,0.04533768,0.01383209,0.01268768,0.01344681,0.01361465,0.01361465,0.01328659,0.01387787
3720,0.009654999,0.00894928,0.03977966,0.01397705,0.01435089,0.0145607,0.01494217,0.01358795,0.01387787,0.01298904
3740,0.009738922,0.009326935,0.04286194,0.01428986,0.01295853,0.01293564,0.01378632,0.01351547,0.01427078,0.01387405
3760,0.01008987,0.008617401,0.04100037,0.01350021,0.01327133,0.01356888,0.01343155,0.01441193,0.01366806,0.01344299
3780,0.008907318,0.009120941,0.03982544,0.01438141,0.01442719,0.01397705,0.01438522,0.01331711,0.01363754,0.01377106
3800,0.009952545,0.008705139,0.03099442,0.01417542,0.01457214,0.013237,0.01290131,0.01345062,0.01436234,0.01371002
3820,0.01121521,0.009357452,0.0236702,0.01331329,0.01485443,0.01392746,0.01409912,0.01374817,0.01408005,0.01306152
3840,0.009433746,0.009132385,0.01996231,0.01490402,0.01488876,0.01290131,0.01528931,0.01391602,0.01309586,0.01352692
3860,0.01118088,0.01029205,0.01546097,0.01358032,0.01428986,0.01362991,0.0141983,0.01355362,0.01500702,0.01422501
3880,0.009967804,0.009368896,0.02555847,0.009838104,0.01400375,0.01316833,0.01520538,0.01355362,0.01428604,0.01456451
3900,0.01000595,0.00989151,0.03317642,0.01401901,0.01406479,0.0135231,0.01391983,0.01316452,0.01319504,0.01444244
3920,0.009460449,0.009391785,0.02273941,0.01333237,0.01420975,0.01340866,0.0143013,0.01331329,0.01402664,0.0136528
3940,0.01027679,0.01026917,0.0290451,0.01453781,0.01404572,0.01382828,0.01370621,0.01426697,0.01322937,0.01356888
3960,0.01123047,0.009746552,0.02968597,0.01519012,0.01413345,0.01394653,0.01334,0.01442337,0.01428604,0.01442337
3980,0.01023483,0.009784698,0.01719284,0.01384735,0.01453018,0.01429749,0.01388168,0.01434708,0.01343155,0.01414108
4000,0.01072693,0.009185791,0.02782822,0.01397324,0.01456451,0.0143013,0.01356125,0.01331711,0.01372528,0.01405334
4020,0.01059723,0.01034546,0.02363205,0.01535034,0.01366425,0.01332855,0.0141449,0.01444626,0.01446915,0.01396179
4040,0.01059723,0.009860992,0.01556778,0.0150528,0.01485062,0.01414108,0.01370621,0.01474762,0.01277542,0.01377869
4060,0.01071548,0.01033401,0.03911591,0.01411819,0.01351929,0.01450729,0.01503372,0.01419449,0.01472855,0.01422882
4080,0.01037598,0.01028824,0.03382111,0.01422501,0.01342773,0.01493073,0.01455688,0.01461029,0.01454544,0.01452637
4100,0.01147842,0.00989151,0.03343201,0.0143013,0.01701736,0.01028824,0.01410675,0.01502991,0.01511002,0.01358795
4120,0.01010513,0.01000214,0.02671051,0.0147438,0.01445389,0.01535034,0.01515198,0.01485443,0.01494217,0.01389313
4140,0.01126099,0.01029968,0.02915573,0.01450729,0.01433563,0.01530075,0.01412964,0.01595306,0.01404953,0.01467133
4160,0.01108932,0.009361267,0.03028107,0.01440811,0.01463318,0.01406479,0.0152359,0.0147438,0.01457977,0.01402664
4180,0.01078796,0.009887695,0.01581192,0.01410675,0.01382065,0.01359558,0.01400757,0.01424789,0.0150795,0.01411057
4200,0.009922028,0.01012039,0.03208923,0.01498032,0.01435089,0.01508713,0.0148201,0.01452255,0.01507568,0.01411057
4220,0.01052856,0.01005554,0.02915955,0.01548767,0.01512146,0.01435471,0.01406479,0.01389694,0.0144043,0.01482773
4240,0.009933472,0.01052094,0.0221138,0.01448059,0.01516342,0.01486206,0.01469803,0.01400375,0.01520157,0.01501846
4260,0.01177979,0.01089096,0.02175522,0.0151062,0.01435471,0.01544189,0.01485062,0.01513672,0.01395035,0.01465225
4280,0.009853363,0.01070023,0.02314377,0.01498795,0.01475525,0.01463318,0.01462173,0.01387787,0.01507568,0.01383209
4300,0.01008224,0.009925842,0.02068329,0.01536942,0.01500702,0.01514816,0.0151062,0.01438141,0.01475143,0.01434326
4320,0.01104355,0.01118469,0.02184296,0.0148468,0.01467896,0.01525879,0.01565552,0.01543808,0.01483917,0.01526642
4340,0.01050949,0.01108932,0.01727676,0.01503754,0.01454926,0.01517868,0.01491928,0.01504517,0.01464844,0.01489639
4360,0.01034546,0.01087952,0.02649689,0.01527786,0.01599121,0.01553345,0.01478958,0.01517105,0.0118866,0.01573181
4380,0.01123428,0.01065445,0.01839447,0.01576233,0.01432419,0.01541901,0.01522064,0.01462936,0.01526642,0.01524353
4400,0.0109024,0.01145554,0.02598572,0.01481247,0.01588821,0.01529694,0.01625443,0.01515198,0.01535416,0.01485062
4420,0.01141357,0.01111984,0.01501846,0.01461411,0.0151062,0.01573563,0.01491547,0.01460266,0.01436996,0.01473999
4440,0.01031113,0.01029205,0.02499008,0.0154953,0.01560211,0.01585388,0.01481247,0.01519394,0.01576996,0.01491165
4460,0.01082993,0.01007462,0.0178566,0.01512146,0.0147438,0.0163002,0.014534,0.01576233,0.01515579,0.0150528
4480,0.01147461,0.01023102,0.0153389,0.01519775,0.01506805,0.01547241,0.01495743,0.01543045,0.01549149,0.01623917
4500,0.01182556,0.01188278,0.01525879,0.01459885,0.01555252,0.01538467,0.01527023,0.01504135,0.01593781,0.01593399
4520,0.01132584,0.01124954,0.01531219,0.01502609,0.01475906,0.01475906,0.01521301,0.01587296,0.01493073,0.01565552
4540,0.01172256,0.01142502,0.02403259,0.01486588,0.01544952,0.01580429,0.01465988,0.01538086,0.0153923,0.0125885
4560,0.0111618,0.01222229,0.0147438,0.01626587,0.01551437,0.01546478,0.0152626,0.01574707,0.01556015,0.0150528
4580,0.01088715,0.01151657,0.01461792,0.01440811,0.01480103,0.01545334,0.01511765,0.01543427,0.01544952,0.01433182
4600,0.01153564,0.01179504,0.01493454,0.01460266,0.0145607,0.01448441,0.01180267,0.01522827,0.0154686,0.01584244
4620,0.04105377,0.06271744,0.02529907,0.02060318,0.02190781,0.02154541,0.02070236,0.02084351,0.0206871,0.02101135
4640,0.01538086,0.01615906,0.02127075,0.02095795,0.02073669,0.01993942,0.01944733,0.02065277,0.02063751,0.0185318
4660,0.01458359,0.01539993,0.01980972,0.01993561,0.01610947,0.01949692,0.01797104,0.01882172,0.01451492,0.0188942
4680,0.01283264,0.01288605,0.01713562,0.01619339,0.01575089,0.01612473,0.01642227,0.01501465,0.01511383,0.0178299
4700,0.01294327,0.01256561,0.01504517,0.0154686,0.01536179,0.01515198,0.01514816,0.01504898,0.01446915,0.01553726
4720,0.01162338,0.01232147,0.01176071,0.01572418,0.01514053,0.01594162,0.01438141,0.01353455,0.01461029,0.01499176
4740,0.0123024,0.01083755,0.01649094,0.01522064,0.01490784,0.01633072,0.01533127,0.0161972,0.01477814,0.01479721
4760,0.01191711,0.01195526,0.01582336,0.01616669,0.01560593,0.01614761,0.01689148,0.01590347,0.0149765,0.01670074
4780,0.01174927,0.01144409,0.01763535,0.01557159,0.0152626,0.01622391,0.01518631,0.01600266,0.01613617,0.01669312
4800,0.01233292,0.0121727,0.02837372,0.0153389,0.01638031,0.01679611,0.01684189,0.01599121,0.01572418,0.01544571
4820,0.01362228,0.01317978,0.0178299,0.01750565,0.0177269,0.01818466,0.0177803,0.01719666,0.01789856,0.01805878
4840,0.01464462,0.01292419,0.01819611,0.01747513,0.01764679,0.01789474,0.01755142,0.01792526,0.01762009,0.01785278
4860,0.01359558,0.01374817,0.01842499,0.01802826,0.0184021,0.01754761,0.01793671,0.01818085,0.0172348,0.01808167
4880,0.0128479,0.01271057,0.02031708,0.01840973,0.018013,0.0175705,0.01769257,0.01832581,0.01704407,0.0178833
4900,0.07383728,0.05006409,0.02681732,0.02626038,0.0265274,0.026474,0.02500916,0.02454376,0.02487946,0.02454376
4920,0.0740509,0.07515717,0.02725983,0.0268631,0.02648163,0.02620697,0.02467346,0.02546692,0.02559662,0.02536774
4940,0.01681519,0.01753235,0.02366638,0.02219391,0.02194977,0.02199554,0.02191925,0.02059937,0.021492,0.02017975
4960,0.07446289,0.08066559,0.03421021,0.02677155,0.02685547,0.02642822,0.0266571,0.02430725,0.02507782,0.02468872
4980,0.02078247,0.01983643,0.0247345,0.02397919,0.02442169,0.02387238,0.02334595,0.02212524,0.02310944,0.02309418
5000,0.01790619,0.01739502,0.02703857,0.02198029,0.02210999,0.02218628,0.02232361,0.02061462,0.02164459,0.02056122
